分析ロジックのために仮で使用したデータ
[138.0, 34.8, 141.5, 37.0]
2002	0.5516	17.9276
2003	0.5351	16.9919
2004	0.5679	19.3214
2005	0.5206	19.1023
2006	0.4995	15.1357
2007	0.5586	16.0208
2008	0.5478	17.5013
2009	0.5805	19.5333
2010	0.5360	15.4234
2011	0.5328	18.1445
2012	0.5418	16.5340
2013	0.5749	17.1862
2014	0.5860	18.6662
2015	0.5757	19.3501
2016	0.6066	18.4579
2017	0.5795	17.6306
2018	0.6013	20.6522
2019	0.5586	16.9261
2020	0.5900	17.0279
2021	0.6016	18.5783
2022	0.6031	19.0695
